Id,Code,StateId,MunicipalityId,LocalityId,IsBorderZone,TimeZone,TimeZoneOffset
0000-89763,89763,TAM,TAM-043,0000,0,Tiempo del Centro,-6
0000-89764,89764,TAM,TAM-043,0000,0,Tiempo del Centro,-6
0000-89765,89765,TAM,,0000,0,Tiempo del Centro,-6
0000-89766,89766,TAM,,0000,0,Tiempo del Centro,-6
0000-89767,89767,TAM,TAM-043,0000,0,Tiempo del Centro,-6
0000-89768,89768,TAM,TAM-043,0000,0,Tiempo del Centro,-6
0000-89769,89769,TAM,,0000,0,Tiempo del Centro,-6
0000-89770,89770,TAM,,0000,0,Tiempo del Centro,-6
0000-89771,89771,TAM,,0000,0,Tiempo del Centro,-6
0000-89772,89772,TAM,,0000,0,Tiempo del Centro,-6
0000-89773,89773,TAM,,0000,0,Tiempo del Centro,-6
0000-89774,89774,TAM,TAM-043,0000,0,Tiempo del Centro,-6
0000-89775,89775,TAM,,0000,0,Tiempo del Centro,-6
0000-89776,89776,TAM,,0000,0,Tiempo del Centro,-6
0000-89777,89777,TAM,,0000,0,Tiempo del Centro,-6
0000-89778,89778,TAM,TAM-043,0000,0,Tiempo del Centro,-6
0000-89779,89779,TAM,,0000,0,Tiempo del Centro,-6
0000-89780,89780,TAM,TAM-011,0000,0,Tiempo del Centro,-6
0000-89781,89781,TAM,,0000,0,Tiempo del Centro,-6
0000-89782,89782,TAM,,0000,0,Tiempo del Centro,-6
0000-89783,89783,TAM,TAM-011,0000,0,Tiempo del Centro,-6
0000-89784,89784,TAM,TAM-011,0000,0,Tiempo del Centro,-6
0000-89785,89785,TAM,TAM-011,0000,0,Tiempo del Centro,-6
0000-89786,89786,TAM,,0000,0,Tiempo del Centro,-6
0000-89787,89787,TAM,,0000,0,Tiempo del Centro,-6
0000-89788,89788,TAM,,0000,0,Tiempo del Centro,-6
0000-89789,89789,TAM,TAM-011,0000,0,Tiempo del Centro,-6
0000-89790,89790,TAM,TAM-011,0000,0,Tiempo del Centro,-6
0000-89791,89791,TAM,TAM-011,0000,0,Tiempo del Centro,-6
0000-89792,89792,TAM,TAM-011,0000,0,Tiempo del Centro,-6
0000-89793,89793,TAM,,0000,0,Tiempo del Centro,-6
0000-89794,89794,TAM,,0000,0,Tiempo del Centro,-6
0000-89795,89795,TAM,TAM-011,0000,0,Tiempo del Centro,-6
0000-89796,89796,TAM,TAM-011,0000,0,Tiempo del Centro,-6
0000-89797,89797,TAM,TAM-011,0000,0,Tiempo del Centro,-6
0000-89798,89798,TAM,,0000,0,Tiempo del Centro,-6
0000-89799,89799,TAM,,0000,0,Tiempo del Centro,-6
0004-89800,89800,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0000-89801,89801,TAM,,0000,0,Tiempo del Centro,-6
0000-89802,89802,TAM,,0000,0,Tiempo del Centro,-6
0000-89803,89803,TAM,,0000,0,Tiempo del Centro,-6
0000-89804,89804,TAM,,0000,0,Tiempo del Centro,-6
0000-89805,89805,TAM,,0000,0,Tiempo del Centro,-6
0000-89806,89806,TAM,,0000,0,Tiempo del Centro,-6
0000-89807,89807,TAM,,0000,0,Tiempo del Centro,-6
0000-89808,89808,TAM,,0000,0,Tiempo del Centro,-6
0000-89809,89809,TAM,,0000,0,Tiempo del Centro,-6
0004-89810,89810,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0000-89811,89811,TAM,,0000,0,Tiempo del Centro,-6
0000-89812,89812,TAM,,0000,0,Tiempo del Centro,-6
0000-89813,89813,TAM,,0000,0,Tiempo del Centro,-6
0000-89814,89814,TAM,,0000,0,Tiempo del Centro,-6
0004-89815,89815,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0004-89816,89816,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0004-89817,89817,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0004-89818,89818,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0004-89819,89819,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0004-89820,89820,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0000-89821,89821,TAM,,0000,0,Tiempo del Centro,-6
0000-89822,89822,TAM,,0000,0,Tiempo del Centro,-6
0000-89823,89823,TAM,,0000,0,Tiempo del Centro,-6
0000-89824,89824,TAM,,0000,0,Tiempo del Centro,-6
0000-89825,89825,TAM,,0000,0,Tiempo del Centro,-6
0000-89826,89826,TAM,,0000,0,Tiempo del Centro,-6
0004-89827,89827,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0000-89828,89828,TAM,,0000,0,Tiempo del Centro,-6
0004-89829,89829,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0004-89830,89830,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0000-89831,89831,TAM,,0000,0,Tiempo del Centro,-6
0000-89832,89832,TAM,,0000,0,Tiempo del Centro,-6
0000-89833,89833,TAM,,0000,0,Tiempo del Centro,-6
0000-89834,89834,TAM,,0000,0,Tiempo del Centro,-6
0000-89835,89835,TAM,,0000,0,Tiempo del Centro,-6
0000-89836,89836,TAM,,0000,0,Tiempo del Centro,-6
0004-89837,89837,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0004-89838,89838,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0004-89839,89839,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0004-89840,89840,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0000-89841,89841,TAM,,0000,0,Tiempo del Centro,-6
0000-89842,89842,TAM,,0000,0,Tiempo del Centro,-6
0004-89843,89843,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0000-89844,89844,TAM,,0000,0,Tiempo del Centro,-6
0000-89845,89845,TAM,,0000,0,Tiempo del Centro,-6
0004-89846,89846,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0004-89847,89847,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0004-89848,89848,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0004-89849,89849,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0004-89850,89850,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0000-89851,89851,TAM,,0000,0,Tiempo del Centro,-6
0000-89852,89852,TAM,,0000,0,Tiempo del Centro,-6
0004-89853,89853,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0000-89854,89854,TAM,,0000,0,Tiempo del Centro,-6
0000-89855,89855,TAM,,0000,0,Tiempo del Centro,-6
0000-89856,89856,TAM,,0000,0,Tiempo del Centro,-6
0000-89857,89857,TAM,,0000,0,Tiempo del Centro,-6
0004-89858,89858,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0000-89859,89859,TAM,,0000,0,Tiempo del Centro,-6
0004-89860,89860,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0000-89861,89861,TAM,,0000,0,Tiempo del Centro,-6
0000-89862,89862,TAM,,0000,0,Tiempo del Centro,-6
0000-89863,89863,TAM,,0000,0,Tiempo del Centro,-6
0000-89864,89864,TAM,,0000,0,Tiempo del Centro,-6
0004-89865,89865,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0004-89866,89866,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0004-89867,89867,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0004-89868,89868,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0004-89869,89869,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0004-89870,89870,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0000-89871,89871,TAM,,0000,0,Tiempo del Centro,-6
0000-89872,89872,TAM,,0000,0,Tiempo del Centro,-6
0000-89873,89873,TAM,,0000,0,Tiempo del Centro,-6
0000-89874,89874,TAM,,0000,0,Tiempo del Centro,-6
0000-89875,89875,TAM,,0000,0,Tiempo del Centro,-6
0000-89876,89876,TAM,,0000,0,Tiempo del Centro,-6
0000-89877,89877,TAM,,0000,0,Tiempo del Centro,-6
0000-89878,89878,TAM,,0000,0,Tiempo del Centro,-6
0000-89879,89879,TAM,,0000,0,Tiempo del Centro,-6
0004-89880,89880,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0000-89881,89881,TAM,,0000,0,Tiempo del Centro,-6
0000-89882,89882,TAM,,0000,0,Tiempo del Centro,-6
0000-89883,89883,TAM,,0000,0,Tiempo del Centro,-6
0004-89884,89884,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0004-89885,89885,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0004-89886,89886,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0004-89887,89887,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0004-89888,89888,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0004-89889,89889,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0004-89890,89890,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0000-89891,89891,TAM,,0000,0,Tiempo del Centro,-6
0000-89892,89892,TAM,,0000,0,Tiempo del Centro,-6
0004-89893,89893,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0000-89894,89894,TAM,,0000,0,Tiempo del Centro,-6
0004-89895,89895,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0004-89896,89896,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0004-89897,89897,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0004-89898,89898,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0004-89899,89899,TAM,TAM-021,0004,0,Tiempo del Centro,-6
0000-89900,89900,TAM,,0000,0,Tiempo del Centro,-6
0000-89901,89901,TAM,,0000,0,Tiempo del Centro,-6
0000-89902,89902,TAM,,0000,0,Tiempo del Centro,-6
0000-89903,89903,TAM,,0000,0,Tiempo del Centro,-6
0000-89904,89904,TAM,,0000,0,Tiempo del Centro,-6
0000-89905,89905,TAM,,0000,0,Tiempo del Centro,-6
0000-89906,89906,TAM,,0000,0,Tiempo del Centro,-6
0000-89907,89907,TAM,,0000,0,Tiempo del Centro,-6
0000-89908,89908,TAM,,0000,0,Tiempo del Centro,-6
0000-89909,89909,TAM,,0000,0,Tiempo del Centro,-6
0000-89910,89910,TAM,TAM-021,0000,0,Tiempo del Centro,-6
0000-89911,89911,TAM,,0000,0,Tiempo del Centro,-6
0000-89912,89912,TAM,TAM-021,0000,0,Tiempo del Centro,-6
0000-89913,89913,TAM,TAM-021,0000,0,Tiempo del Centro,-6
0000-89914,89914,TAM,TAM-021,0000,0,Tiempo del Centro,-6
0000-89915,89915,TAM,,0000,0,Tiempo del Centro,-6
0000-89916,89916,TAM,,0000,0,Tiempo del Centro,-6
0000-89917,89917,TAM,TAM-021,0000,0,Tiempo del Centro,-6
0000-89918,89918,TAM,TAM-021,0000,0,Tiempo del Centro,-6
0000-89919,89919,TAM,,0000,0,Tiempo del Centro,-6
0000-89920,89920,TAM,TAM-021,0000,0,Tiempo del Centro,-6
0000-89921,89921,TAM,,0000,0,Tiempo del Centro,-6
0000-89922,89922,TAM,TAM-021,0000,0,Tiempo del Centro,-6
0000-89923,89923,TAM,TAM-021,0000,0,Tiempo del Centro,-6
0000-89924,89924,TAM,,0000,0,Tiempo del Centro,-6
0000-89925,89925,TAM,TAM-021,0000,0,Tiempo del Centro,-6
0000-89926,89926,TAM,,0000,0,Tiempo del Centro,-6
0000-89927,89927,TAM,,0000,0,Tiempo del Centro,-6
0000-89928,89928,TAM,TAM-021,0000,0,Tiempo del Centro,-6
0000-89929,89929,TAM,TAM-021,0000,0,Tiempo del Centro,-6
0000-89930,89930,TAM,TAM-021,0000,0,Tiempo del Centro,-6
0000-89931,89931,TAM,,0000,0,Tiempo del Centro,-6
0000-89932,89932,TAM,,0000,0,Tiempo del Centro,-6
0000-89933,89933,TAM,,0000,0,Tiempo del Centro,-6
0000-89934,89934,TAM,,0000,0,Tiempo del Centro,-6
0000-89935,89935,TAM,,0000,0,Tiempo del Centro,-6
0000-89936,89936,TAM,,0000,0,Tiempo del Centro,-6
0000-89937,89937,TAM,,0000,0,Tiempo del Centro,-6
0000-89938,89938,TAM,TAM-021,0000,0,Tiempo del Centro,-6
0000-89939,89939,TAM,TAM-021,0000,0,Tiempo del Centro,-6
0000-89940,89940,TAM,TAM-021,0000,0,Tiempo del Centro,-6
0000-89941,89941,TAM,,0000,0,Tiempo del Centro,-6
0000-89942,89942,TAM,TAM-021,0000,0,Tiempo del Centro,-6
0000-89943,89943,TAM,TAM-021,0000,0,Tiempo del Centro,-6
0000-89944,89944,TAM,,0000,0,Tiempo del Centro,-6
0000-89945,89945,TAM,TAM-021,0000,0,Tiempo del Centro,-6
0000-89946,89946,TAM,,0000,0,Tiempo del Centro,-6
0000-89947,89947,TAM,,0000,0,Tiempo del Centro,-6
0000-89948,89948,TAM,,0000,0,Tiempo del Centro,-6
0000-89949,89949,TAM,,0000,0,Tiempo del Centro,-6
0000-89950,89950,TAM,TAM-021,0000,0,Tiempo del Centro,-6
0000-89951,89951,TAM,,0000,0,Tiempo del Centro,-6
0000-89952,89952,TAM,,0000,0,Tiempo del Centro,-6
0000-89953,89953,TAM,TAM-021,0000,0,Tiempo del Centro,-6
0000-89954,89954,TAM,,0000,0,Tiempo del Centro,-6
0000-89955,89955,TAM,TAM-021,0000,0,Tiempo del Centro,-6
0000-89956,89956,TAM,TAM-021,0000,0,Tiempo del Centro,-6
0000-89957,89957,TAM,,0000,0,Tiempo del Centro,-6
0000-89958,89958,TAM,,0000,0,Tiempo del Centro,-6
0000-89959,89959,TAM,,0000,0,Tiempo del Centro,-6
0000-89960,89960,TAM,TAM-004,0000,0,Tiempo del Centro,-6
0000-89961,89961,TAM,,0000,0,Tiempo del Centro,-6
0000-89962,89962,TAM,,0000,0,Tiempo del Centro,-6
0000-89963,89963,TAM,TAM-004,0000,0,Tiempo del Centro,-6
0000-89964,89964,TAM,,0000,0,Tiempo del Centro,-6
0000-89965,89965,TAM,TAM-004,0000,0,Tiempo del Centro,-6
0000-89966,89966,TAM,TAM-004,0000,0,Tiempo del Centro,-6
0000-89967,89967,TAM,TAM-004,0000,0,Tiempo del Centro,-6
0000-89968,89968,TAM,TAM-004,0000,0,Tiempo del Centro,-6
0000-89969,89969,TAM,TAM-004,0000,0,Tiempo del Centro,-6
0000-89970,89970,TAM,TAM-028,0000,0,Tiempo del Centro,-6
0000-89971,89971,TAM,,0000,0,Tiempo del Centro,-6
0000-89972,89972,TAM,,0000,0,Tiempo del Centro,-6
0000-89973,89973,TAM,,0000,0,Tiempo del Centro,-6
0000-89974,89974,TAM,,0000,0,Tiempo del Centro,-6
0000-89975,89975,TAM,,0000,0,Tiempo del Centro,-6
0000-89976,89976,TAM,,0000,0,Tiempo del Centro,-6
0000-89977,89977,TAM,,0000,0,Tiempo del Centro,-6
0000-89978,89978,TAM,,0000,0,Tiempo del Centro,-6
0000-89979,89979,TAM,,0000,0,Tiempo del Centro,-6
0000-89980,89980,TAM,,0000,0,Tiempo del Centro,-6
0000-89981,89981,TAM,,0000,0,Tiempo del Centro,-6
0000-89982,89982,TAM,,0000,0,Tiempo del Centro,-6
0000-89983,89983,TAM,,0000,0,Tiempo del Centro,-6
0000-89984,89984,TAM,,0000,0,Tiempo del Centro,-6
0000-89985,89985,TAM,,0000,0,Tiempo del Centro,-6
0000-89986,89986,TAM,,0000,0,Tiempo del Centro,-6
0000-89987,89987,TAM,,0000,0,Tiempo del Centro,-6
0000-89988,89988,TAM,,0000,0,Tiempo del Centro,-6
0000-89989,89989,TAM,,0000,0,Tiempo del Centro,-6
0000-89990,89990,TAM,,0000,0,Tiempo del Centro,-6
0000-89991,89991,TAM,,0000,0,Tiempo del Centro,-6
0000-89992,89992,TAM,,0000,0,Tiempo del Centro,-6
0000-89993,89993,TAM,,0000,0,Tiempo del Centro,-6
0000-89994,89994,TAM,,0000,0,Tiempo del Centro,-6
0000-89995,89995,TAM,,0000,0,Tiempo del Centro,-6
0000-89996,89996,TAM,,0000,0,Tiempo del Centro,-6
0000-89997,89997,TAM,,0000,0,Tiempo del Centro,-6
0000-89998,89998,TAM,,0000,0,Tiempo del Centro,-6
0000-89999,89999,TAM,,0000,0,Tiempo del Centro,-6
0003-90000,90000,TLA,TLA-033,0003,0,Tiempo del Centro,-6
0000-90001,90001,TLA,,0000,0,Tiempo del Centro,-6
0000-90002,90002,TLA,,0000,0,Tiempo del Centro,-6
0000-90003,90003,TLA,,0000,0,Tiempo del Centro,-6
0000-90004,90004,TLA,,0000,0,Tiempo del Centro,-6
0003-90005,90005,TLA,TLA-033,0003,0,Tiempo del Centro,-6
0003-90006,90006,TLA,TLA-033,0003,0,Tiempo del Centro,-6
0003-90007,90007,TLA,TLA-033,0003,0,Tiempo del Centro,-6
0003-90008,90008,TLA,TLA-033,0003,0,Tiempo del Centro,-6
0003-90009,90009,TLA,TLA-033,0003,0,Tiempo del Centro,-6
0003-90010,90010,TLA,TLA-033,0003,0,Tiempo del Centro,-6
0000-90011,90011,TLA,,0000,0,Tiempo del Centro,-6
0000-90012,90012,TLA,,0000,0,Tiempo del Centro,-6
0003-90013,90013,TLA,TLA-033,0003,0,Tiempo del Centro,-6
0003-90014,90014,TLA,TLA-033,0003,0,Tiempo del Centro,-6
0000-90015,90015,TLA,,0000,0,Tiempo del Centro,-6
0000-90016,90016,TLA,,0000,0,Tiempo del Centro,-6
0000-90017,90017,TLA,,0000,0,Tiempo del Centro,-6
0000-90018,90018,TLA,,0000,0,Tiempo del Centro,-6
0003-90019,90019,TLA,TLA-033,0003,0,Tiempo del Centro,-6
0003-90020,90020,TLA,TLA-033,0003,0,Tiempo del Centro,-6
0000-90021,90021,TLA,,0000,0,Tiempo del Centro,-6
0000-90022,90022,TLA,,0000,0,Tiempo del Centro,-6
0000-90023,90023,TLA,,0000,0,Tiempo del Centro,-6
0000-90024,90024,TLA,,0000,0,Tiempo del Centro,-6
0000-90025,90025,TLA,,0000,0,Tiempo del Centro,-6
0000-90026,90026,TLA,,0000,0,Tiempo del Centro,-6
0000-90027,90027,TLA,,0000,0,Tiempo del Centro,-6
0000-90028,90028,TLA,,0000,0,Tiempo del Centro,-6
0000-90029,90029,TLA,,0000,0,Tiempo del Centro,-6
0003-90030,90030,TLA,TLA-033,0003,0,Tiempo del Centro,-6
0000-90031,90031,TLA,,0000,0,Tiempo del Centro,-6
0000-90032,90032,TLA,,0000,0,Tiempo del Centro,-6
0000-90033,90033,TLA,,0000,0,Tiempo del Centro,-6
0000-90034,90034,TLA,,0000,0,Tiempo del Centro,-6
0000-90035,90035,TLA,,0000,0,Tiempo del Centro,-6
0000-90036,90036,TLA,,0000,0,Tiempo del Centro,-6
0000-90037,90037,TLA,,0000,0,Tiempo del Centro,-6
0000-90038,90038,TLA,,0000,0,Tiempo del Centro,-6
0000-90039,90039,TLA,,0000,0,Tiempo del Centro,-6
0003-90040,90040,TLA,TLA-033,0003,0,Tiempo del Centro,-6
0000-90041,90041,TLA,,0000,0,Tiempo del Centro,-6
0000-90042,90042,TLA,,0000,0,Tiempo del Centro,-6
0000-90043,90043,TLA,,0000,0,Tiempo del Centro,-6
0000-90044,90044,TLA,,0000,0,Tiempo del Centro,-6
0000-90045,90045,TLA,,0000,0,Tiempo del Centro,-6
0000-90046,90046,TLA,,0000,0,Tiempo del Centro,-6
0000-90047,90047,TLA,,0000,0,Tiempo del Centro,-6
0000-90048,90048,TLA,,0000,0,Tiempo del Centro,-6
0000-90049,90049,TLA,,0000,0,Tiempo del Centro,-6
0003-90050,90050,TLA,TLA-033,0003,0,Tiempo del Centro,-6
0000-90051,90051,TLA,,0000,0,Tiempo del Centro,-6
0000-90052,90052,TLA,,0000,0,Tiempo del Centro,-6
0000-90053,90053,TLA,,0000,0,Tiempo del Centro,-6
0000-90054,90054,TLA,,0000,0,Tiempo del Centro,-6
0000-90055,90055,TLA,,0000,0,Tiempo del Centro,-6
0000-90056,90056,TLA,,0000,0,Tiempo del Centro,-6
0000-90057,90057,TLA,,0000,0,Tiempo del Centro,-6
0000-90058,90058,TLA,,0000,0,Tiempo del Centro,-6
0000-90059,90059,TLA,,0000,0,Tiempo del Centro,-6
0003-90060,90060,TLA,TLA-033,0003,0,Tiempo del Centro,-6
0000-90061,90061,TLA,,0000,0,Tiempo del Centro,-6
0003-90062,90062,TLA,TLA-033,0003,0,Tiempo del Centro,-6
0000-90063,90063,TLA,,0000,0,Tiempo del Centro,-6
0000-90064,90064,TLA,,0000,0,Tiempo del Centro,-6
0000-90065,90065,TLA,,0000,0,Tiempo del Centro,-6
0000-90066,90066,TLA,,0000,0,Tiempo del Centro,-6
0000-90067,90067,TLA,,0000,0,Tiempo del Centro,-6
0000-90068,90068,TLA,,0000,0,Tiempo del Centro,-6
0000-90069,90069,TLA,,0000,0,Tiempo del Centro,-6
0000-90070,90070,TLA,,0000,0,Tiempo del Centro,-6
0000-90071,90071,TLA,,0000,0,Tiempo del Centro,-6
0000-90072,90072,TLA,,0000,0,Tiempo del Centro,-6
0000-90073,90073,TLA,,0000,0,Tiempo del Centro,-6
0000-90074,90074,TLA,,0000,0,Tiempo del Centro,-6
0000-90075,90075,TLA,,0000,0,Tiempo del Centro,-6
0000-90076,90076,TLA,,0000,0,Tiempo del Centro,-6
0000-90077,90077,TLA,,0000,0,Tiempo del Centro,-6
0000-90078,90078,TLA,,0000,0,Tiempo del Centro,-6
0000-90079,90079,TLA,,0000,0,Tiempo del Centro,-6
0003-90080,90080,TLA,TLA-033,0003,0,Tiempo del Centro,-6
0000-90081,90081,TLA,,0000,0,Tiempo del Centro,-6
0000-90082,90082,TLA,,0000,0,Tiempo del Centro,-6
0000-90083,90083,TLA,,0000,0,Tiempo del Centro,-6
0000-90084,90084,TLA,,0000,0,Tiempo del Centro,-6
0000-90085,90085,TLA,,0000,0,Tiempo del Centro,-6
0000-90086,90086,TLA,,0000,0,Tiempo del Centro,-6
0000-90087,90087,TLA,,0000,0,Tiempo del Centro,-6
0000-90088,90088,TLA,,0000,0,Tiempo del Centro,-6
0000-90089,90089,TLA,,0000,0,Tiempo del Centro,-6
0003-90090,90090,TLA,TLA-033,0003,0,Tiempo del Centro,-6
0000-90091,90091,TLA,,0000,0,Tiempo del Centro,-6
0000-90092,90092,TLA,,0000,0,Tiempo del Centro,-6
0000-90093,90093,TLA,,0000,0,Tiempo del Centro,-6
0000-90094,90094,TLA,,0000,0,Tiempo del Centro,-6
0000-90095,90095,TLA,,0000,0,Tiempo del Centro,-6
0000-90096,90096,TLA,,0000,0,Tiempo del Centro,-6
0000-90097,90097,TLA,,0000,0,Tiempo del Centro,-6
0000-90098,90098,TLA,,0000,0,Tiempo del Centro,-6
0003-90099,90099,TLA,TLA-033,0003,0,Tiempo del Centro,-6
0000-90100,90100,TLA,TLA-033,0000,0,Tiempo del Centro,-6
0000-90101,90101,TLA,,0000,0,Tiempo del Centro,-6
0000-90102,90102,TLA,TLA-033,0000,0,Tiempo del Centro,-6
0000-90103,90103,TLA,,0000,0,Tiempo del Centro,-6
0000-90104,90104,TLA,,0000,0,Tiempo del Centro,-6
0000-90105,90105,TLA,TLA-033,0000,0,Tiempo del Centro,-6
0000-90106,90106,TLA,,0000,0,Tiempo del Centro,-6
0000-90107,90107,TLA,,0000,0,Tiempo del Centro,-6
0000-90108,90108,TLA,,0000,0,Tiempo del Centro,-6
0000-90109,90109,TLA,,0000,0,Tiempo del Centro,-6
0000-90110,90110,TLA,TLA-033,0000,0,Tiempo del Centro,-6
0000-90111,90111,TLA,TLA-033,0000,0,Tiempo del Centro,-6
0000-90112,90112,TLA,TLA-033,0000,0,Tiempo del Centro,-6
0000-90113,90113,TLA,,0000,0,Tiempo del Centro,-6
0000-90114,90114,TLA,TLA-033,0000,0,Tiempo del Centro,-6
0000-90115,90115,TLA,TLA-033,0000,0,Tiempo del Centro,-6
0000-90116,90116,TLA,,0000,0,Tiempo del Centro,-6
0000-90117,90117,TLA,TLA-033,0000,0,Tiempo del Centro,-6
0000-90118,90118,TLA,TLA-033,0000,0,Tiempo del Centro,-6
0000-90119,90119,TLA,,0000,0,Tiempo del Centro,-6
0000-90120,90120,TLA,TLA-015,0000,0,Tiempo del Centro,-6
0000-90121,90121,TLA,TLA-015,0000,0,Tiempo del Centro,-6
0000-90122,90122,TLA,TLA-015,0000,0,Tiempo del Centro,-6
0000-90123,90123,TLA,TLA-015,0000,0,Tiempo del Centro,-6
0000-90124,90124,TLA,TLA-015,0000,0,Tiempo del Centro,-6
0000-90125,90125,TLA,TLA-015,0000,0,Tiempo del Centro,-6
0000-90126,90126,TLA,TLA-015,0000,0,Tiempo del Centro,-6
0000-90127,90127,TLA,TLA-015,0000,0,Tiempo del Centro,-6
0000-90128,90128,TLA,TLA-015,0000,0,Tiempo del Centro,-6
0000-90129,90129,TLA,,0000,0,Tiempo del Centro,-6
0000-90130,90130,TLA,TLA-015,0000,0,Tiempo del Centro,-6
0000-90131,90131,TLA,TLA-015,0000,0,Tiempo del Centro,-6
0000-90132,90132,TLA,TLA-015,0000,0,Tiempo del Centro,-6
0000-90133,90133,TLA,TLA-015,0000,0,Tiempo del Centro,-6
0000-90134,90134,TLA,TLA-015,0000,0,Tiempo del Centro,-6
0000-90135,90135,TLA,TLA-056,0000,0,Tiempo del Centro,-6
0000-90136,90136,TLA,,0000,0,Tiempo del Centro,-6
0000-90137,90137,TLA,TLA-056,0000,0,Tiempo del Centro,-6
0000-90138,90138,TLA,TLA-056,0000,0,Tiempo del Centro,-6
0000-90139,90139,TLA,TLA-056,0000,0,Tiempo del Centro,-6
0000-90140,90140,TLA,TLA-024,0000,0,Tiempo del Centro,-6
0000-90141,90141,TLA,,0000,0,Tiempo del Centro,-6
0000-90142,90142,TLA,,0000,0,Tiempo del Centro,-6
0000-90143,90143,TLA,,0000,0,Tiempo del Centro,-6
0000-90144,90144,TLA,,0000,0,Tiempo del Centro,-6
0000-90145,90145,TLA,TLA-024,0000,0,Tiempo del Centro,-6
0000-90146,90146,TLA,,0000,0,Tiempo del Centro,-6
0000-90147,90147,TLA,TLA-024,0000,0,Tiempo del Centro,-6
0000-90148,90148,TLA,,0000,0,Tiempo del Centro,-6
0000-90149,90149,TLA,,0000,0,Tiempo del Centro,-6
0000-90150,90150,TLA,TLA-024,0000,0,Tiempo del Centro,-6
0000-90151,90151,TLA,TLA-024,0000,0,Tiempo del Centro,-6
0000-90152,90152,TLA,TLA-024,0000,0,Tiempo del Centro,-6
0000-90153,90153,TLA,,0000,0,Tiempo del Centro,-6
0000-90154,90154,TLA,,0000,0,Tiempo del Centro,-6
0000-90155,90155,TLA,TLA-024,0000,0,Tiempo del Centro,-6
0000-90156,90156,TLA,TLA-024,0000,0,Tiempo del Centro,-6
0000-90157,90157,TLA,,0000,0,Tiempo del Centro,-6
0000-90158,90158,TLA,,0000,0,Tiempo del Centro,-6
0000-90159,90159,TLA,,0000,0,Tiempo del Centro,-6
0000-90160,90160,TLA,TLA-036,0000,0,Tiempo del Centro,-6
0000-90161,90161,TLA,,0000,0,Tiempo del Centro,-6
0000-90162,90162,TLA,,0000,0,Tiempo del Centro,-6
0000-90163,90163,TLA,TLA-036,0000,0,Tiempo del Centro,-6
0000-90164,90164,TLA,TLA-036,0000,0,Tiempo del Centro,-6
0000-90165,90165,TLA,TLA-036,0000,0,Tiempo del Centro,-6
0000-90166,90166,TLA,TLA-036,0000,0,Tiempo del Centro,-6
0000-90167,90167,TLA,,0000,0,Tiempo del Centro,-6
0000-90168,90168,TLA,TLA-036,0000,0,Tiempo del Centro,-6
0000-90169,90169,TLA,,0000,0,Tiempo del Centro,-6
0000-90170,90170,TLA,TLA-036,0000,0,Tiempo del Centro,-6
0000-90171,90171,TLA,,0000,0,Tiempo del Centro,-6
0000-90172,90172,TLA,,0000,0,Tiempo del Centro,-6
0000-90173,90173,TLA,,0000,0,Tiempo del Centro,-6
